Log file open, 01/31/23 03:06:52
[2023.01.31-09.45.01:662][122]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-09.45.05:605][587]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.45.05:605][587]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.45.05:605][587]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-09.45.05:606][587]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.45.05:608][587]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-09.45.05:619][587]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.45.05:684][587]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.31-09.45.05:684][587]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.31-09.45.05:686][587]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.31-09.45.05:690][587]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.45.05:694][587]LogUObjectHash: Compacting FUObjectHashTables data took   2.49ms
[2023.01.31-09.45.05:721][588]LogPlayLevel: Display: Destroying online subsystem :Context_10
[2023.01.31-09.48.48:025][980]BlueprintLog: New page: Compile BP_Tunnel
[2023.01.31-09.48.48:135][980]LogUObjectHash: Compacting FUObjectHashTables data took   3.37ms
[2023.01.31-09.48.50:602][224]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-09.48.50:610][224]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-09.48.50:610][224]PIE: New page: PIE session: TutorialMap (Jan 30, 2023, 9:48:50 PM)
[2023.01.31-09.48.50:610][224]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.48.50:613][224]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002244s)
[2023.01.31-09.48.50:613][224]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002283s)
[2023.01.31-09.48.50:613][224]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.48.50:613][224]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-09.48.50:614][224]LogPlayLevel: PIE: World Init took: (0.001005s)
[2023.01.31-09.48.50:680][224]LogUObjectHash: Compacting FUObjectHashTables data took   2.38ms
[2023.01.31-09.48.50:684][224]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-09.48.50:684][224]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-09.48.50:684][224]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-09.48.50:684][224]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-09.48.50:684][224]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-09.48.50:685][224]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-09.48.50:687][224]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-09.48.50:722][224]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.31-09.48.50:722][224]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-09.48.50:722][224]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-09.48.50:722][224]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-09.48.50:723][224]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.31-09.48.50:723][224]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.31-09.48.50:725][224]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.31-09.48.50:725][224]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.31-09.48.50:725][224]LogInit: FAudioDevice initialized.
[2023.01.31-09.48.50:725][224]LogAudio: Display: Audio Device (ID: 5) registered with world 'TutorialMap'.
[2023.01.31-09.48.50:728][224]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-09.48.50:729][224]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-03.48.50
[2023.01.31-09.48.50:729][224]LogWorld: Bringing up level for play took: 0.000508
[2023.01.31-09.48.50:731][224]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2023.01.31-09.48.50:735][224]PIE: Server logged in
[2023.01.31-09.48.50:736][224]PIE: Play in editor total start time 0.126 seconds.
[2023.01.31-09.48.54:145][625]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.48.54:146][625]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.48.54:146][625]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-09.48.54:146][625]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.48.54:149][625]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-09.48.54:159][625]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.48.54:224][625]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.31-09.48.54:225][625]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.31-09.48.54:226][625]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.31-09.48.54:231][625]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.48.54:235][625]LogUObjectHash: Compacting FUObjectHashTables data took   2.68ms
[2023.01.31-09.48.54:272][626]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2023.01.31-09.48.55:142][722]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-09.48.55:149][722]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-09.48.55:149][722]PIE: New page: PIE session: TutorialMap (Jan 30, 2023, 9:48:55 PM)
[2023.01.31-09.48.55:185][722]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.48.55:187][722]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002291s)
[2023.01.31-09.48.55:187][722]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002332s)
[2023.01.31-09.48.55:187][722]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.48.55:188][722]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-09.48.55:188][722]LogPlayLevel: PIE: World Init took: (0.000788s)
[2023.01.31-09.48.55:258][722]LogUObjectHash: Compacting FUObjectHashTables data took   3.44ms
[2023.01.31-09.48.55:260][722]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-09.48.55:260][722]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-09.48.55:260][722]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-09.48.55:261][722]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-09.48.55:261][722]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-09.48.55:261][722]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-09.48.55:263][722]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-09.48.55:297][722]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.31-09.48.55:297][722]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-09.48.55:297][722]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-09.48.55:297][722]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-09.48.55:298][722]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.31-09.48.55:298][722]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.31-09.48.55:299][722]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.31-09.48.55:299][722]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.31-09.48.55:299][722]LogInit: FAudioDevice initialized.
[2023.01.31-09.48.55:299][722]LogAudio: Display: Audio Device (ID: 6) registered with world 'TutorialMap'.
[2023.01.31-09.48.55:303][722]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-09.48.55:303][722]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-03.48.55
[2023.01.31-09.48.55:303][722]LogWorld: Bringing up level for play took: 0.000441
[2023.01.31-09.48.55:306][722]LogOnline: OSS: Created online subsystem instance for: :Context_12
[2023.01.31-09.48.55:310][722]PIE: Server logged in
[2023.01.31-09.48.55:311][722]PIE: Play in editor total start time 0.162 seconds.
[2023.01.31-09.49.08:961][350]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-09.49.08:961][350]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-09.49.10:869][579]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-09.49.10:869][579]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-09.49.11:745][681]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.49.11:745][681]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.49.11:745][681]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-09.49.11:745][681]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.49.11:749][681]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-09.49.11:760][681]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.49.11:825][681]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.31-09.49.11:825][681]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.31-09.49.11:827][681]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.31-09.49.11:831][681]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.49.11:835][681]LogUObjectHash: Compacting FUObjectHashTables data took   2.44ms
[2023.01.31-09.49.11:871][682]LogPlayLevel: Display: Destroying online subsystem :Context_12
[2023.01.31-09.49.38:942][541]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-09.49.38:950][541]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-09.49.38:950][541]PIE: New page: PIE session: TutorialMap (Jan 30, 2023, 9:49:38 PM)
[2023.01.31-09.49.38:950][541]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.49.38:952][541]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002165s)
[2023.01.31-09.49.38:952][541]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002204s)
[2023.01.31-09.49.38:952][541]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.49.38:953][541]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-09.49.38:953][541]LogPlayLevel: PIE: World Init took: (0.000840s)
[2023.01.31-09.49.39:024][541]LogUObjectHash: Compacting FUObjectHashTables data took   2.42ms
[2023.01.31-09.49.39:026][541]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-09.49.39:026][541]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-09.49.39:026][541]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-09.49.39:026][541]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-09.49.39:026][541]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-09.49.39:026][541]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-09.49.39:029][541]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-09.49.39:062][541]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.31-09.49.39:062][541]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-09.49.39:062][541]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-09.49.39:062][541]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-09.49.39:063][541]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.31-09.49.39:063][541]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.31-09.49.39:065][541]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.31-09.49.39:065][541]LogInit: FAudioDevice initialized.
[2023.01.31-09.49.39:065][541]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.31-09.49.39:065][541]LogAudio: Display: Audio Device (ID: 7) registered with world 'TutorialMap'.
[2023.01.31-09.49.39:068][541]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-09.49.39:068][541]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-03.49.39
[2023.01.31-09.49.39:069][541]LogWorld: Bringing up level for play took: 0.000459
[2023.01.31-09.49.39:071][541]LogOnline: OSS: Created online subsystem instance for: :Context_13
[2023.01.31-09.49.39:075][541]PIE: Server logged in
[2023.01.31-09.49.39:076][541]PIE: Play in editor total start time 0.126 seconds.
[2023.01.31-09.49.41:665][844]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.49.41:665][844]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.49.41:665][844]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-09.49.41:665][844]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.49.41:668][844]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-09.49.41:678][844]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.49.41:748][844]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.49.41:748][844]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.31-09.49.41:750][844]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.31-09.49.41:757][844]LogUObjectHash: Compacting FUObjectHashTables data took   2.48ms
[2023.01.31-09.49.41:805][845]LogPlayLevel: Display: Destroying online subsystem :Context_13
[2023.01.31-09.49.42:466][922]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-09.49.42:474][922]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-09.49.42:474][922]PIE: New page: PIE session: TutorialMap (Jan 30, 2023, 9:49:42 PM)
[2023.01.31-09.49.42:505][922]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.49.42:507][922]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002287s)
[2023.01.31-09.49.42:507][922]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002329s)
[2023.01.31-09.49.42:508][922]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.49.42:508][922]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-09.49.42:508][922]LogPlayLevel: PIE: World Init took: (0.000830s)
[2023.01.31-09.49.42:578][922]LogUObjectHash: Compacting FUObjectHashTables data took   3.18ms
[2023.01.31-09.49.42:580][922]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-09.49.42:580][922]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-09.49.42:580][922]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-09.49.42:580][922]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-09.49.42:581][922]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-09.49.42:581][922]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-09.49.42:583][922]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-09.49.42:618][922]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.31-09.49.42:619][922]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-09.49.42:619][922]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-09.49.42:619][922]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-09.49.42:620][922]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.01.31-09.49.42:620][922]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.01.31-09.49.42:621][922]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.01.31-09.49.42:621][922]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.01.31-09.49.42:621][922]LogInit: FAudioDevice initialized.
[2023.01.31-09.49.42:621][922]LogAudio: Display: Audio Device (ID: 8) registered with world 'TutorialMap'.
[2023.01.31-09.49.42:625][922]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-09.49.42:625][922]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-03.49.42
[2023.01.31-09.49.42:625][922]LogWorld: Bringing up level for play took: 0.000483
[2023.01.31-09.49.42:628][922]LogOnline: OSS: Created online subsystem instance for: :Context_14
[2023.01.31-09.49.42:632][922]PIE: Server logged in
[2023.01.31-09.49.42:632][922]PIE: Play in editor total start time 0.158 seconds.
[2023.01.31-09.49.54:996][404]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-09.49.54:996][404]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-09.49.56:253][555]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-09.49.56:254][555]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-09.50.00:965][115]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.50.00:965][115]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.50.00:965][115]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-09.50.00:966][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.50.00:969][115]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-09.50.00:979][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-09.50.01:046][115]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.31-09.50.01:046][115]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.31-09.50.01:048][115]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.31-09.50.01:051][115]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-09.50.01:055][115]LogUObjectHash: Compacting FUObjectHashTables data took   2.47ms
[2023.01.31-09.50.01:095][116]LogPlayLevel: Display: Destroying online subsystem :Context_14
[2023.01.31-09.50.32:534][623]BlueprintLog: New page: Compile BP_Tunnel
[2023.01.31-09.50.32:637][623]LogUObjectHash: Compacting FUObjectHashTables data took   3.44ms
[2023.01.31-09.51.11:390][453]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/InfiniteMatrix/UI/WBP_Restart.WBP_Restart
[2023.01.31-09.51.11:391][453]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.51.11:402][453]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.51.11:972][453]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.31-09.51.11:972][453]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.31-09.53.08:025][ 28]BlueprintLog: New page: Compile BP_Player
[2023.01.31-09.53.08:161][ 28]LogUObjectHash: Compacting FUObjectHashTables data took   2.53ms
[2023.01.31-09.53.13:142][513]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-09.53.13:149][513]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-09.53.13:150][513]PIE: New page: PIE session: TutorialMap (Jan 30, 2023, 9:53:13 PM)
[2023.01.31-09.53.13:174][513]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-09.53.13:177][513]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002176s)
[2023.01.31-09.53.13:177][513]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002219s)
[2023.01.31-09.53.13:177][513]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-09.53.13:177][513]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-09.53.13:177][513]LogPlayLevel: PIE: World Init took: (0.000873s)
[2023.01.31-09.53.13:252][513]LogUObjectHash: Compacting FUObjectHashTables data took   2.48ms
[2023.01.31-09.53.13:255][513]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-09.53.13:255][513]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-09.53.13:255][513]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-09.53.13:256][513]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-09.53.13:256][513]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-09.53.13:256][513]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-09.53.13:258][513]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-09.53.13:294][513]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.31-09.53.13:294][513]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-09.53.13:294][513]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-09.53.13:294][513]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
