Log file open, 01/27/23 16:22:30
[2023.01.27-22.43.58:535][862]LogInit: FAudioDevice initialized.
[2023.01.27-22.43.58:535][862]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.27-22.43.58:535][862]LogAudio: Display: Audio Device (ID: 2) registered with world 'TutorialMap'.
[2023.01.27-22.43.58:539][862]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.27-22.43.58:539][862]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-16.43.58
[2023.01.27-22.43.58:540][862]LogWorld: Bringing up level for play took: 0.000696
[2023.01.27-22.43.58:542][862]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.27-22.43.58:569][862]PIE: Server logged in
[2023.01.27-22.43.58:570][862]PIE: Play in editor total start time 0.135 seconds.
[2023.01.27-22.44.01:906][182]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.01:906][182]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.01:906][182]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.44.01:906][182]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.01:909][182]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.27-22.44.01:915][182]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.01:956][182]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.27-22.44.01:956][182]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.27-22.44.01:958][182]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.27-22.44.01:961][182]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.01:989][182]LogUObjectHash: Compacting FUObjectHashTables data took   2.14ms
[2023.01.27-22.44.02:018][183]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.01.27-22.44.02:554][246]LogEditorViewport: Clicking Background
[2023.01.27-22.44.05:643][610]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.27-22.44.05:649][610]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.27-22.44.05:649][610]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 10:44:05 AM)
[2023.01.27-22.44.05:676][610]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.05:678][610]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002133s)
[2023.01.27-22.44.05:678][610]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002190s)
[2023.01.27-22.44.05:678][610]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-22.44.05:679][610]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.27-22.44.05:679][610]LogPlayLevel: PIE: World Init took: (0.000901s)
[2023.01.27-22.44.05:731][610]LogUObjectHash: Compacting FUObjectHashTables data took   2.32ms
[2023.01.27-22.44.05:734][610]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.27-22.44.05:734][610]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.27-22.44.05:734][610]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.27-22.44.05:734][610]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.27-22.44.05:734][610]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.27-22.44.05:734][610]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.27-22.44.05:736][610]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.27-22.44.05:772][610]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.27-22.44.05:772][610]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.27-22.44.05:772][610]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.27-22.44.05:772][610]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.27-22.44.05:773][610]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.27-22.44.05:773][610]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.27-22.44.05:775][610]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.27-22.44.05:775][610]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.27-22.44.05:775][610]LogInit: FAudioDevice initialized.
[2023.01.27-22.44.05:775][610]LogAudio: Display: Audio Device (ID: 3) registered with world 'TutorialMap'.
[2023.01.27-22.44.05:778][610]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.27-22.44.05:778][610]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-16.44.05
[2023.01.27-22.44.05:779][610]LogWorld: Bringing up level for play took: 0.000442
[2023.01.27-22.44.05:781][610]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.01.27-22.44.05:784][610]PIE: Server logged in
[2023.01.27-22.44.05:785][610]PIE: Play in editor total start time 0.136 seconds.
[2023.01.27-22.44.08:206][895]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.08:206][895]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.08:206][895]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.44.08:206][895]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.08:210][895]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.27-22.44.08:216][895]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.08:260][895]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.27-22.44.08:260][895]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.27-22.44.08:262][895]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.27-22.44.08:266][895]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.08:268][895]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2023.01.27-22.44.08:298][896]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.01.27-22.44.09:476][ 28]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.27-22.44.09:483][ 28]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.27-22.44.09:483][ 28]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 10:44:09 AM)
[2023.01.27-22.44.09:516][ 28]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.09:518][ 28]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002067s)
[2023.01.27-22.44.09:518][ 28]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002105s)
[2023.01.27-22.44.09:518][ 28]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-22.44.09:519][ 28]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.27-22.44.09:519][ 28]LogPlayLevel: PIE: World Init took: (0.000880s)
[2023.01.27-22.44.09:564][ 28]LogUObjectHash: Compacting FUObjectHashTables data took   1.85ms
[2023.01.27-22.44.09:566][ 28]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.27-22.44.09:566][ 28]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.27-22.44.09:566][ 28]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.27-22.44.09:566][ 28]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.27-22.44.09:566][ 28]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.27-22.44.09:566][ 28]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.27-22.44.09:568][ 28]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.27-22.44.09:603][ 28]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.27-22.44.09:604][ 28]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.27-22.44.09:604][ 28]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.27-22.44.09:604][ 28]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.27-22.44.09:604][ 28]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.27-22.44.09:604][ 28]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.27-22.44.09:607][ 28]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.27-22.44.09:607][ 28]LogInit: FAudioDevice initialized.
[2023.01.27-22.44.09:607][ 28]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.27-22.44.09:607][ 28]LogAudio: Display: Audio Device (ID: 4) registered with world 'TutorialMap'.
[2023.01.27-22.44.09:610][ 28]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.27-22.44.09:610][ 28]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-16.44.09
[2023.01.27-22.44.09:610][ 28]LogWorld: Bringing up level for play took: 0.000435
[2023.01.27-22.44.09:613][ 28]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2023.01.27-22.44.09:616][ 28]PIE: Server logged in
[2023.01.27-22.44.09:617][ 28]PIE: Play in editor total start time 0.133 seconds.
[2023.01.27-22.44.11:426][237]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.11:426][237]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.11:426][237]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.44.11:426][237]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.11:429][237]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.27-22.44.11:436][237]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.11:480][237]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.11:480][237]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.27-22.44.11:482][237]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.27-22.44.11:489][237]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.01.27-22.44.11:520][238]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2023.01.27-22.44.12:674][371]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.27-22.44.12:681][371]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.27-22.44.12:681][371]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 10:44:12 AM)
[2023.01.27-22.44.12:716][371]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.12:718][371]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002352s)
[2023.01.27-22.44.12:718][371]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002398s)
[2023.01.27-22.44.12:718][371]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-22.44.12:719][371]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.27-22.44.12:719][371]LogPlayLevel: PIE: World Init took: (0.000939s)
[2023.01.27-22.44.12:765][371]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.01.27-22.44.12:767][371]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.27-22.44.12:767][371]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.27-22.44.12:767][371]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.27-22.44.12:768][371]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.27-22.44.12:768][371]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.27-22.44.12:768][371]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.27-22.44.12:770][371]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.27-22.44.12:805][371]LogAudioMixer: Display: Using Audio Hardware Device Speakers (High Definition Audio Device)
[2023.01.27-22.44.12:806][371]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.27-22.44.12:806][371]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.27-22.44.12:806][371]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.27-22.44.12:807][371]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.27-22.44.12:807][371]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.27-22.44.12:809][371]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.27-22.44.12:809][371]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.27-22.44.12:809][371]LogInit: FAudioDevice initialized.
[2023.01.27-22.44.12:809][371]LogAudio: Display: Audio Device (ID: 5) registered with world 'TutorialMap'.
[2023.01.27-22.44.12:812][371]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.27-22.44.12:813][371]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.27-16.44.12
[2023.01.27-22.44.12:813][371]LogWorld: Bringing up level for play took: 0.000441
[2023.01.27-22.44.12:815][371]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2023.01.27-22.44.12:818][371]PIE: Server logged in
[2023.01.27-22.44.12:819][371]PIE: Play in editor total start time 0.139 seconds.
[2023.01.27-22.44.27:446][119]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.27:446][119]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.27-22.44.27:446][119]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.44.27:447][119]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.27:449][119]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.27-22.44.27:456][119]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.44.27:502][119]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.27-22.44.27:502][119]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.27-22.44.27:504][119]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.27-22.44.27:510][119]LogUObjectHash: Compacting FUObjectHashTables data took   1.64ms
[2023.01.27-22.44.27:541][120]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2023.01.27-22.45.32:128][ 83]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/InfiniteMatrix/UI/WBP_Restart.WBP_Restart
[2023.01.27-22.45.32:128][ 83]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-22.45.32:129][ 83]LogTexture: Display: Building textures: /Game/InfiniteMatrix/UI/T_Restart.T_Restart (TFO_AutoDXT, 512x512 x1x1x1) (Required Memory Estimate: 45.145823 MB), EncodeSpeed: Fast
[2023.01.27-22.45.32:137][ 83]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-22.45.32:148][ 83]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+Space Bar]
[2023.01.27-22.45.32:902][ 83]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.27-22.45.32:902][ 83]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.01.27-22.45.33:089][ 83]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find SlateColor 'Foreground'.'
[2023.01.27-22.45.33:097][ 83]LogSlate: Took 0.007852 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.01.27-22.45.35:595][280]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.45.35:595][280]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.45.35:609][280]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.27-22.45.35:609][280]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.27-22.45.56:791][534]LogSlate: Took 0.006022 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2023.01.27-22.48.37:481][958]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.27-22.48.37:481][958]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.27-22.48.37:481][958]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.27-22.50.51:521][614]LogUObjectHash: Compacting FUObjectHashTables data took   3.66ms
[2023.01.27-22.50.51:524][614]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/InfiniteMatrix/Maps/TutorialMap' took 0.156
[2023.01.27-22.50.51:524][614]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel] ([2] browsable assets)...
[2023.01.27-22.50.51:547][614]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel]
[2023.01.27-22.50.51:568][614]OBJ SavePackage:     Rendered thumbnail for [BlueprintGeneratedClass /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C]
[2023.01.27-22.50.51:568][614]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel]
[2023.01.27-22.50.51:586][614]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Tunnel_Auto2
[2023.01.27-22.50.51:587][614]LogSavePackage: Moving '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/BP_Tunnel_Auto212FDA57C4224B9337842D3981498AC86.tmp' to '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Tunnel_Auto2.uasset'
[2023.01.27-22.50.51:588][614]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_Player] ([2] browsable assets)...
[2023.01.27-22.50.51:588][614]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_Player]
[2023.01.27-22.50.51:605][614]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Player_Auto2
[2023.01.27-22.50.51:606][614]LogSavePackage: Moving '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/BP_Player_Auto29F260834477296609932948F0715AB74.tmp' to '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Player_Auto2.uasset'
[2023.01.27-22.50.51:608][614]LogFileHelpers: Auto-saving content packages took 0.083
[2023.01.27-22.56.03:881][ 46]BlueprintLog: New page: Compile BP_Player
[2023.01.27-22.56.03:890][ 46]LogBlueprint: Error: [AssetLog] C:\Users\Test\OneDrive\School\2022-2023\Spring 2023\CS415\InfiniteMatrixStarter 5.1\Content\InfiniteMatrix\Blueprints\BP_Player.uasset: [Compiler] This blueprint (self) is not a PlayerState, therefore ' Target ' must have a connection.
[2023.01.27-22.56.04:032][ 46]LogUObjectHash: Compacting FUObjectHashTables data took   3.11ms
[2023.01.27-22.56.12:179][847]BlueprintLog: New page: Compile BP_Player
[2023.01.27-22.56.12:185][847]LogBlueprint: Error: [AssetLog] C:\Users\Test\OneDrive\School\2022-2023\Spring 2023\CS415\InfiniteMatrixStarter 5.1\Content\InfiniteMatrix\Blueprints\BP_Player.uasset: [Compiler] This blueprint (self) is not a PlayerState, therefore ' Target ' must have a connection.
[2023.01.27-22.56.12:258][847]LogUObjectHash: Compacting FUObjectHashTables data took   2.48ms
[2023.01.27-22.59.50:505][196]BlueprintLog: New page: Compile BP_Player
[2023.01.27-22.59.50:587][196]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.01.27-23.00.09:018][974]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/InfiniteMatrix/Blueprints/BP_TunnelSpawner.BP_TunnelSpawner
[2023.01.27-23.00.09:019][974]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.27-23.01.40:379][ 16]LogUObjectHash: Compacting FUObjectHashTables data took   2.70ms
[2023.01.27-23.01.40:395][ 16]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Maps/TutorialMap_Auto3
[2023.01.27-23.01.40:396][ 16]LogSavePackage: Moving '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/TutorialMap_Auto366674F72499021ED2348FCA539B914BA.tmp' to '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/Maps/TutorialMap_Auto3.umap'
[2023.01.27-23.01.40:406][ 16]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/InfiniteMatrix/Maps/TutorialMap' took 0.093
[2023.01.27-23.01.40:406][ 16]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.093
[2023.01.27-23.01.40:407][ 16]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_TunnelSpawner] ([2] browsable assets)...
[2023.01.27-23.01.40:407][ 16]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_TunnelSpawner]
[2023.01.27-23.01.40:419][ 16]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_TunnelSpawner_Auto3
[2023.01.27-23.01.40:420][ 16]LogSavePackage: Moving '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/BP_TunnelSpawner_Auto38BE7CEE645715230D83E2FB9C24C8E95.tmp' to '../../../../../../Users/Test/OneDrive/School/2022-2023/Spring 2023/CS415/InfiniteMatrixStarter 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/BP_TunnelSpawner_Auto3.uasset'
[2023.01.27-23.01.40:422][ 16]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel] ([2] browsable assets)...
[2023.01.27-23.01.40:432][ 16]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel]
[2023.01.27-23.01.40:432][ 16]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel]
[2023.01.27-23.01.40:465][ 16]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Tunnel_Auto3
